comment,label
ngak pesan moralnya,0
keknya buta warna lu ciri khas tersendiri color grading lighting konten lu bang wkwk nyadar gasi great content tho,0
hadirrrr,0
sukses bang,0
jujur main defense sebener nya beruntung korea keliatan kesempatan bagus nyetak gol aja kiper nya ok bgt ga pungkiri korea kesempatan nyetak gol timnas tau main defense chance nyetak gol serangan bener2 bagus sih body bgt but lets prove badan tetep menang 😭,0
mainan ketiga bang,0
boz,0
epicc 😭,0
bang coba jayapura 😊,0
bermain a𝙂𝙐𝐒𝘛𝙊t𝘖secara otomatis hati bahagia rezeki mengatur menjamin 🐂,1
gw dpt yg ga gw dpt diskusi space yg dibuka bang jokan perspektif surealis,0
𝘿 𝘌 𝙒 𝐀 𝘋 𝑂 𝐑 𝘼 berubah penjual keliling pemilik warung kopi 🥊,1
jon film asia,0
gak yg diajarkan mas ferry dasar ilmuny beliau ilmunya ekonomi praktiknya media digital apalah dasar teori teori berubah menyesuaikan zaman yg konsep yg diajarkan relevan diimpelementasikan tolong diperbanyak mas ferry cerdaskan analogi yg diangkat kena logika mas ferry keren 😊 🎉,0
newspeak 1984 orwell,0
akuuuuu,0
gelap emang bener si gojo mati nya belah 2 tetep tetep gelap ah dah gelap,0
14 47 cocok video creator youtube berjuang thumbnail judul durasi video 10 menit,0
awesome,0
jp 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 terbaik sih situsnya 🔥 🔥,1
jonnnnn serius the gray man 2 😮,0
emang bener menang itungan 58 persen lho,0
fans gojo bg udh bg 😭😭😭,0
bramss666 iyaa wkwk,0
kiper tiang gawang berjasa kemenangan,0
plotwist ni film 🗿,0
bang medy mainan gojo threezero ngak jual malaysia kah bang,0
dikittt lagiii 3jt subscribe,0
387k wow,0
gw penasaran bener gak ya kiko 10jt hhhhmmmm,0
udah bahas nightmare and daydreamnya joko anwar belom,0
pelaihari,0
ngapain ngomen disinicari solusi aja ilmu gratis kayagini dimana berbagi rata2 bayar 😂 😅,0
wkwk yah gimana,0
review ngelantur kali benar2 sesuai yg pikirin sih istilah surelis film kuat nya komen ferry irwandi mempengaruhi yg mikir kalo film benar2 keren top emang ngelantur review nya 😂 😂 😅 👍,0
mantap bang vidio nya hd padet penjelasanyasmga nyusul abangnya,0
peran2 bocil kematian banget eden lake overall enjoy sih nih film,0
good job garuda muda permainan kau 😊,0
aja request eh udah gercepnyaa 😏,0
аh𝘔𝐀𝐷t𝘖𝘛𝘖 gua bru main bentar saldo langsung nambah,1
hh berasa kuliah 😂,0
bg gojo dah kiko,0
hi medy,0
fiersa besari,0
gak kecewa nonton video bermanfaat seru dp 5k 𝐒𝐆𝐈𝟖𝟖,1
yg beliau sdh berhasil mengalahkan imam mahdi 🗿👏👏👏👏👏,0
rekomendasi buku komunikasi yg wajib dibaca bang,0
747 definisi sdm rendah sesungguhnya,0
ilusioner sudgesti uforia danlanjutkan uforia,0
bukti indonesia pelatihnya pemainnya cerdas,0
bagimu 😂,0
bg ferry coba main game victoria 3 game fokus ekonomi disatu negara keknya seru,0
terima kasih yaa menonton viniar 🥰,0
salah total prabowo menang karna bansos bro tempatku kampung duwit,0
kuliah gratis cuy makan siang gratis masyarakat indonesia butuhin ❤,0
bagus sih beli bang,0
difaakkk5219 oke bang makasih infonya,0
adem sari liat 𝐊𝗨𝗦𝗨𝗠𝗔𝗧𝟎𝗧𝟎adem kali nya 🔍 ✅,1
sayang aja diganti mbamba random jalan tuh karakter emang intentionnya gitu,0
biarkan bilang parkir tank terpenting menang 3 poin,0
ngelantur intro nya pake lagu bg,0
edwin mencari ponakannya sesuai keterbatasan ilmunya bro doi guru seni tahunya ya kecuali klo doi polisi dokter tes dna film dijelasin klo salah orang tanda lahir gak tanda lahir hilang badan jefri cacat kena cambukan apalah bikin badannya penuh bekas luka potongan video pendek kesimpulannya jokan salah,0
request puspha india min,0
kali biru jg bagus tu raja ampat,0
iklan pinjol meresahkan jon,0
kabur bang,0
ngerasa kuliah,0
ga,0
volumenya bnerin bang turun tuh cuplikan video g nyaman nontonnya,0
cape bngt yah hahaha bro ane bilng yutup forum forum refrensi emang bner produk kelemahannya ane bilang kelmahan hp lipat engselnya yah gampang haus dilipat kurun tahunan ane jelasin kelemahan ane bilang hp lipat rusak nya engsel aja ente uudah salah artikan ketikan ane ente sndrikan bilang produk kelemhannya dibilang sesat cape bngt dah hadeehh udah ente pemikiran enta aja udah bener 😅 😅😅,0
kemalkamil2314 penyakit kaya gini emang jarang gan persentasi penyakitnya hp layar lipat salah satunya yah engselnya ane baca forum forum fb gan,0
yg bikin film mabok,0
sehat salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 gampang jepe,1
korsel gk klok wasit nya cina medan,0
yg kakak,0
kek suara fiersa,0
𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 gacor janji real result 🔥 🔥,1
pro aja bang weton88 👍,1
menang kalah cinta timnas indonesia selamat timnas kemenangannya bravo garuda muda indonesia ❤❤😊,0
1843 pantes ga menegangkan si davin menegangkan banget but i dunno why tegang act 1 aja udahnya ga,0
bangke gw skip menit yg 10jt aja kta tiktok sue,0
mah pasar malam pasar pagi cok 😂,0
ginseng vs ketela,0
papua daerah yg indah lihat,0
absen nonton rebahan ☝,0
packacingadalahsahabat,0
suaranya fiersa bersari,0
gemoy menang karna lawanya tercengkram metode monoton meniru menghakimi mimik mimik kepalsuan senang kecewa,0
nu iklan judol mudah2n modol na sing peurih liang tai na panas,0
ishowspeed nonton,0
rahang ikan tongkol aua enak banget ikan tuna 🔥🔥🔥🔥😎,0
izumisagiri3471 uda dijelasin bang ferry kalo sistem limbik otak dominan kemampuan analisis otak masyarakat indo flaws prabowo yg segitu mata pemilih2nya,0
300,0
pengecut,0
lohh,0
asalamualaikum warohmatulohi wabarakatuh astagfirullah,0
wangi akun ku 𝐊𝗨𝗦𝗨𝗠𝗔𝗧𝟎𝗧𝟎 🛑 🚦 🥰,1
liat chanel ni keren bang 🎉🎉🎉,0
assalamualaikum bang tolong bahas ekonomi islam potensinya bang sudut pandang abang,0
plot twist nya,0
jon bahas film ong bak stopjudi judimembuatsengsara judihanyauntuksdmrendah,0
750 halah 3jt sepada gua harganya 5jt,0
ess kiko nya ginjal nya loh,0
bang gue jurusan ekonomi tpi syariah bang g mahasiswa mempertanggung jawabkan title gue gue kuasai,0
abis baca review 𝐒𝐆𝐈𝟖𝟖 ✌✌,1
dr tirta steve nash 😂,0
escanor12223 ya selamat berjuang gitu ngapain desak nuduh gak bahas isu simpel,0
bermain cantik kalah 😂😂😂,0
menit 12 iya bang lu keren banget,0
hasil 𝐃 o я 𝘈 7 7 membuktikan beralih buruh pabrik pemilik bisnis 🥗,1
yatim yatim,0
streamer favorit menunggu update terbarunya semangat bang salam jepe 𝐒𝐆𝐈𝟖𝟖 ❤ 😁😁 💪💪,1
epicccc polll mas arsal 🙌🙌🙌🙌,0
gw nonton anime yg namanya vinland saga didalem nya ad cerita politik kerajaan dayumm gw sadar klo strategi kampanye prabowo sukses bener yg dibilang bang ferry lu dapet simpati lu dapet panggung,0
selamat presiden republik indonesia,0
emng pilih prabowo gw prabow emng knp dah,0
kiko semahal sih 1 rb,0
anjay,0
wowwww ilmu,0
weton88 keren banget 😊,1
pendekatan hasilnya thanks 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1
penilaian lu fomo 75 bagus lu pakai tameng surealis pembelaan absurd yg menciptakan plot hole,0
pas jefri nya aja disuruh2 sebutin nama keras2 pas edwin nyuruh kyknyaa ga masuk akal jefri yg brutal sadis gak sesabar ituu nunggu edwin cari kek apaa gimanaa gituu loh nunggunyaa edwin yg cepet banget nganalisa khristo ponakannya hanyaaa pinter gambar kyk maksaa bgt emang sih jokan sengaja mempermudah clue karn emang khristo ponakannya yaa edwin menganalisa kuatt gitu loh gampang ketebak kalo nganalisanya gitu khristo jawabannya gatau bener engga kasi saran pas khristo ponakannya scene khristo yg penonton percaya bener ponakannya ehh plot twsitnya jawabannya jefri kayaknya bikin gong 😂,0
kesini gara gara dr tirta ynwa dok,0
35 riilnya,0
1240 yes penulisannya terkesan terburu2 bgt sih kyk dikasih deadline nya cepet terbatas anggaran apah terkesan mentah explore lgi dlm penceritaannya sayang bgt,0
keren kak,0
bang medy semoga sehat panjangkan umurnya aminnn,0
review jujur set latar dll jelek sekelas ama indosiar ama jaman warkop kalah alur cerita gak masuk aneh pendalaman karakter tiap2 karakter utama pendukung gak dapet cginya busuk bet ngangkat isu cina yg sensitif hasil memuaskan overal jelek dah nyesel ngeluarin duit film kayak gini anehnya salah chindo yg nonton komennya joko anwar legend bgt nganggep filmya good bgt hak tau penilaian org indonesia yg buruk selera buruk sekian tambahan gaperlu nonton film yg gabagus temen ntar kek kkn desa penari film busuk yg nonton,0
bang review when life gives you tangeris drakor sedih banget,0
suka dr tirta yg ntn klu youtube orang yg berubah mnjd skrng suka edukasi2nya,0
untung gak bahas bola ditantang main tinju orang irak 🤣,0
prabowo menang lawannya mas anies 😂,0
makasih berkat konten kuliah gratis ijazah 🙏🙏🙏,0
alhamdulillah sy warga negara indonesia warga daerah jawabarat bersyukur presiden sekaliber dunia pengakuan nyadalam pemikiran gubernur sekaliber nasional pengakuan nyadalam pemikiran negara tumbuh maju jabar maju terdepan terimakasih presiden prabowo gubernur kdm,0
tepatnya monopoli hulu hilir,0
gua ngasi 710 sampe film gua ngerasa kek kosong aja gak emosi penonton pas gua nonton ampe teriak teriak pas scene,0
nonton,0
bner ta gojo 10jt 😢,0
yg fold kaum mendang mending sih pastinya,0
jokowi mengerahkan aparatur negara sampe desa2 kampanye anaknya skaligus pake apbn bansos skrng hslnya sampe ongkir belanja online aje dibatesin mampooss diperes abis lo lo kaum bodoh 58 😂😂😂😂😂,0
saking menarik simpati masyarakat dosa dosa kejahatan bener bener ketutup banget arti berubah loh orang,0
yg tau tas nya tipe coba kasih tau gua 😢,0
𝐷 𝙊 я a 𝟩 𝟩 menyediakan platform ekspresi kreatif 😤,1
bersukur tlah surganya dunianya,0
bang review redmi a5,0
𝘼 𝙀 𝑅 𝑂 𝟾 8 menawarkan tim dukungan responsif bermanfaat 🤘,1
1511 ngehkalo angkot cibeber cimahi sampe sorong 😭,0
kesini emang kebodohan yg menjengkelkan republik tipu orang mending gw karna alesanya chat gpt mlh orng bodoh tau bodoh jdi kesel fuck lahh konteks nya kebodohan terstruktur bodoh karna gk tau ya curhat gini anjing 😂😂 😂😭😭 😅😢,0
manlkiw belajar kelangkaan 17 thn matrikulasi s2,0
ngereview makanan yak ges yak,0
film jelek gue sih next film kalo emang ambil latar fiktif pake nama kota lu jakarta ganti kek kayak batavia konoha pacenya jokan gundala larinya kemana2 eksekusi udah bagus mid final ampas lagu ambil hymn guru pahlawan negara terpampang latar belakangnya ga jakarta sih gue sih edwin abis kena trauma bela eh pas ancem jefry dkk minta2 ampun udah gitu plot twistnya mirip2 kek film india maharaja sih darah daging mpok lu alah ampas udah bang jokan aja horror gw respect bgt film pengabdi setan lu sampe2 film horror indo nomor 1 gue nih film ketolong cinematography nya aja bagus selebihnya mehhhh 😭😭 🤣,0
bang mainan gojo nahan wadah mie gua persis gua harganya 70 rb bang,0
2520 kwkwkwkkw,0
kiko enak tau 🗿,0
diluar negeri bnyk yg diolok2 yg nyeleneh kadang penyajiannya sih bener2 diukur,0
ok fix mikir mikir rencana weekend nonton 😭🤣,0
𝖪𝖾𝗅𝖾𝗆𝖺𝗁𝖺𝗇 𝗇𝗒𝖺 𝗀𝗈𝗃𝗈 𝗂𝗍𝗎 𝗄𝗂𝗄𝗈,0
makasih bang ferry kontennya bermanfaat maba jurusan bisnis ekonomi 🙏,0
absen depok,0
bang bikin celen andoxsin barbio,0
merubah tiket m serius pistol police man,0
johnson hapus orang iklanin judol and pinjol,0
003 keren coba bang gas 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
keren banget kuliah s2 ilmunya sedalam ❤,0
bang jon berkatajangan menunggu sempurna jalani burik,0
elu budeg,0
kiddcaribean video joko ngomong pembimbing skripsi video kysmudjo ngaku asisten dosen pembimbing skripsi 2 video afa mulutnya sendiri² negara fraud ttp dibelavtolol indog 😂,0
main 𝐀𝐆𝘜𝑆𝑇𝑂𝑇𝑂bikin nagih pengen main 🙃,1
kiko harga barumembuat dompet kering 🗿,0
bang bikin top 10 film zombie bang,0
hidupadalahpilihan9184 menolak paksaan bahas ijazah jokowi gimick omong kosong gue milih dibilang gimmick omong kosong memenuhi desakan bahas bodoh kayak gini gue sekolah tinggi2 mempermalukan gue clear ya jokowi bangga berhasil isu2 urgen udah menelan korban nyawa lenyap terus2 kepancing cocoklogi pseudosains ujungnya kemana rizpek,0
gw pikir film matinya si jefri gw deus ex machina,0
718 tehh yuliii 😮,0
bangg seriusan gw gak sarkas ngehujatt but gw pinginn banget banggg ngeliat lu bikin film lu sutradara nya pecah banget bangg ngelanturbikinfilm2026,0
bandarnya negeri sulit lacak servernya negeri negeri aturan yg berbeda wajib ikuti kamboja yg dominannya ahli menipu online intinya sulit,0
sukuna,0
banyakin konten kayak gini mas ferry kebantu banget anak anak kuliah bidang perekonomian administrasi,0
lego bongkar pasang,0
berkumpul orang2 yg otak dipakai dipakai nyinyirin orang doang nyinyirnya gak kuat dasarnya alias kebanyakan halu,0
pliss undang chanel floxi and the clan kak shine n musso plisss 😭🙌🙌,0
buku pengantar ekonomi bagus,0
saud 😅😅😅😅😅,0
ga ngomen kalo ga suka wkwkwk kn simpel emang nya lu negara 😂,0
keren ❤,0
indonesia mata dunia sgt hargai kagumijustru dlm bangsa bxk hasutan pembenci angeeel2 ❤❤❤ 🤣🤣🤣 🤣🤣🤣🤣,0
gue coba tuangkan opini gue 1 2 1 edwin ketemu diana udh diceritain sekolah disana alat pengacau sinyal yg dipasang ruang security biar murid gabisa nyontek hp browsing gabisa diliat hpnya christo diawal pas christo cerita pembunuhan yg dilakuin jefri 2 masyarakat yg ngejarah timingnya udh menyebar sekolah moment edwin udh ngalahin jefri tp gue emang kebutuhan cerita ga kek kebutuhan rhyme penulisan lirik lagu kadang mengesampingkan grammar edwin buka hp liat video hpnya christo gue mo ngehubungin diana ponselnya christo dibuka pas lg loading videonya jefri otomatis play alat pengacau sinyalnya udh edwin cabut pas cari kunci emergency edit tambahan wkwkwk 5 orang yg nyelamatin mobil temen kecilnya gue panca gabisa nyelamatin cicinya edwin ngebuat menebus dosa nolongin orang2 cina kerusuhan alesannya gak dasarnya momennya iya berdasarkan statement lo yg gue tulis diatas gue gak sih 😂,0
a 𝐸 я 𝘖 𝟪 𝟾menyediakan platform ekspresi kreatif 🍗,1
gojo 10 juta lenyap,0
wkwkwk gw suka ending nya 😂,0
arifnugraha86 iya wkwk mrka udh mateng sih tp otak gw traveling mrka tuh antra hidup mati ama keluargnya klo menang kyk atlet badminton cina klo g salah even juara 2 dicemooh gtu ama tetangga tp kim jong un lbh ekstrem k atletnya mknya bnr2 main hidup gw sedih tp seneng jg sih mrka udh bsa lolos i mean pemain yg rata2 org indo 1 ya klo g salah yg ayahnya bule bsa brhsl kyk lv yg dewasa rata2 naturalisasi seenggaknya mrka udh mencoba kekalahan bsa pemecut g mrka sombong 😅,0
pengen banget ngoleksi figure 😢,0
assalamualaikum bang ferry oh ya bahas judol bandar mafia judi susah ditangkap kena promotornya ya,0
assalamualaikum,0
gak orang paham fer basic aja uang2 gua pajak ribet banget contoh aja uang perusahaan transfer rekening pribadi pribadi rek ya uang nya orang yg paham keuangan beda pengusaha model gitu,0
kesimpulannya data analisis diatas 2029 gibran ri1,0
pas dengar katakata abang papua surga bumi merinding serasa nangis mksih bang waisai raja ampt,0
jaka sembung ojek ga nyambung jek,0
ewer ewer ewer ahah ahaha aj,0
euro pegang argentina aja argen amerika,0
bang gw hp yg trouble tp backsound nya kenceng 😂,0
tutup perjalanan jayapura kax 😇🔥,0
muhkris4366 rupiah bg 😂,0
gw gak nyalahin manapun gw orang yg merespon informasi yg kognitif gw digaris bawahi gua disitu bilang berpendapat kognitif gw isu yg beredar berpendapat menyalahkan paparkan bang fery gw perspektif gw sisanya gw setuju aja paparan ferry kajian ekonominya kolom komentar gua berargumen gw tukar pikiran pendapat lu gak close minded bang gw partisan simpatisan manapun gw rakyat menyerap informasi tau sumber gw serap 1 sumber yg gw ikuti chanel hersubeno point baligae academy dll silahkan kesalahan mohon dikoreksi paparannya rakyat yg menyerap informasi terimakasih salam hormat,0
yg bahas benci banget owi aja,0
setujuuu big thanks pokoknya semangat bang 🤙🏻🔥,0
kiko nya enak kali 🗿,0
ditunggu tunggu,0
pas tau film trnyata menganndaikan kerusuhan 98 sebenernya gw bayangin cerita adegan2 nya ga sekolah aja sih mnurut gw film minusnya adegan kerusuhan ny realisasikan pas edwin n ci silvy sma aja mantap banget triggering nya pas 2027 tau kerusuhan berita ajakarena dominan adegan sekolah doank klo latar adegan ny ga sekolah edwin diana 2 murid hrus survival sekolah dimana b4b1 diburu suasana mencekam nya gokil its just my oppinion haha overall gw film 810 mantap bang jokann 👏🏻,0
bang undang zara adhisty,0
basmi sama2 komen judol kalo nemu langsung report,0
seru spin off diana terkepung duri berbukit,0
sempet coba gak semanis weton88 ngasih wede bang coba deh cari aja google 🚩 🚩,1
ekonomi pasar pasar persaingan sempurna campur tangan government mustahil petani butuh kebijakan dasar atap rugi main menang pasar pps memperbaiki pasar invisible hand sih,0
sekelas volix yuuuk mic nya yg sensitif volume biar didenger enak edukasi,0
emang penutup pop mie pakai ituu wkwk 😅😅,0
yosah,0
kiko satoru 🗿,0
gadgetin tolong revie nokia z2 ultra,0
tabah bang 😂😂😂,0
untung udah nonton filmnya duluan nonton review menikmatinya nonton review duluan experiencenya berbeda terkadang penonton bodoh enjoy menikmati filmnya penonton jenius penonton bodoh hanyut cerita penonton jenius sibuk menilai filmnya,0
tolong direport guys,0
gojo ku ternodai 😭😭😭,0
keren gua subscribe,0
😅😅,0
perasaan kiko 500 rupiah,0
kecewa harta138,1
yg menakutkan bill gatenya dana dikorup dioplos diganti aer vaksinnya orang bro yg kocak bill gate aja bilang mbg orang hamileh anak sekolah 😂 😂,0
bang bahas film dirsyam india bang,0
аh𝘔𝐀𝐷t𝘖𝘛𝘖 main bentar saldo udah 2x lipat,1
ihh iyaaa panahan tp kalo ngga panahan badan pegel kaku,0
seneng denger dr tirta ngomong jug endingnya 🤣🤣🤣,0
citacita ku simple video pertamaku liat bg ferry irwandi 😢,0
yah daapet itel 50 biji hhehehe,0
i like him a lot 😊,0
gojo kiko 🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿,0
bang coba luwuk banggai destinasi wisata kuliner adat istiadat lokal luwuk banggai,0
